Date,buy_hold,momentum_20_100,mean_reversion_5,pead_yahoo,tradingagents_proxy,daily_stock_analysis_proxy,tradingagents_true,daily_stock_analysis_true
2025-09-17,268098.91118813975,191715.63308709368,174651.11929760777,116464.42620862792,191715.63308709368,174651.11929760777,100000.0,100000.0
2025-09-18,278312.1728747733,197521.92583236884,178805.13780060623,116464.42620862792,197521.92583236884,178805.13780060623,100000.0,100000.0
2025-09-19,283559.2595268691,201048.87842402927,178018.49800821522,116464.42620862792,201048.87842402927,178018.49800821522,100000.0,100000.0
2025-09-22,283640.1272389521,201153.67427762286,178254.21587007263,116464.42620862792,201153.67427762286,178254.21587007263,100000.0,100000.0
2025-09-23,280090.8937418274,198977.55404230425,178110.90921540617,116464.42620862792,198977.55404230425,178110.90921540617,100000.0,100000.0
2025-09-24,276392.85416606703,197064.86563513157,176155.1545395707,116464.42620862792,197064.86563513157,176155.1545395707,100000.0,100000.0
2025-09-25,273967.20174870983,194562.93683021213,174076.05983330816,116464.42620862792,194562.93683021213,174076.05983330816,100000.0,100000.0
2025-09-26,280413.61914223497,198347.0854051957,174595.2659154544,116464.42620862792,198347.0854051957,174595.2659154544,100000.0,100000.0
2025-09-29,287330.9153485356,203484.6985592345,178502.5958071953,116464.42620862792,203484.6985592345,178502.5958071953,100000.0,100000.0
2025-09-30,284982.2906052527,202481.15387025187,171834.07378967357,116464.42620862792,202481.15387025187,171834.07378967357,100000.0,100000.0
2025-10-01,284287.01193587127,201987.15535919095,169666.01095129806,116464.42620862792,201987.15535919095,169666.01095129806,100000.0,100000.0
2025-10-02,286312.26765784767,203426.10833622393,168743.92033903734,116464.42620862792,203426.10833622393,168743.92033903734,100000.0,100000.0
2025-10-03,288041.24986329704,204654.5576943823,168831.14847756585,116464.42620862792,204654.5576943823,168831.14847756585,100000.0,100000.0
2025-10-06,298847.7318885561,212332.61005723415,175598.6877688194,116464.42620862792,212332.61005723415,175598.6877688194,100000.0,100000.0
2025-10-07,303863.26135295635,215896.1655015572,182923.78518884967,116464.42620862792,215896.1655015572,182923.78518884967,100000.0,100000.0
2025-10-08,308425.9491530245,219137.9749787195,181346.4900611434,116464.42620862792,219137.9749787195,181346.4900611434,100000.0,100000.0
2025-10-09,309726.7582350921,220062.20547508667,182337.615872056,116464.42620862792,220062.20547508667,182337.615872056,100000.0,100000.0
2025-10-10,289609.1688131583,205768.5709106726,174039.35394169454,116464.42620862792,205768.5709106726,174039.35394169454,100000.0,100000.0
2025-10-13,295891.3362559184,210232.07813392722,182596.9443489178,116464.42620862792,210232.07813392722,182596.9443489178,100000.0,100000.0
2025-10-14,296529.4144097531,210685.43543052787,187103.86760432046,116464.42620862792,210685.43543052787,187103.86760432046,100000.0,100000.0
2025-10-15,305841.2721036387,217301.55072151351,196764.48129683424,116464.42620862792,217301.55072151351,196764.48129683424,100000.0,100000.0
2025-10-16,298413.8884126132,212024.36238534746,188111.2615892546,116464.42620862792,212024.36238534746,188111.2615892546,100000.0,100000.0
2025-10-17,291891.0848930757,207389.8821855432,186722.79356883088,116464.42620862792,207389.8821855432,186722.79356883088,100000.0,100000.0
2025-10-20,303733.06265774346,215803.65876374158,194035.03720504662,116464.42620862792,215803.65876374158,194035.03720504662,100000.0,100000.0
2025-10-21,304282.4326767116,216193.9885456594,192770.07609108344,116464.42620862792,216193.9885456594,192770.07609108344,100000.0,100000.0
2025-10-22,293872.0741371062,208797.38363794563,187348.04846588592,116464.42620862792,208797.38363794563,187348.04846588592,100000.0,100000.0
2025-10-23,299452.08979305107,212762.0089703836,194907.02695061656,116464.42620862792,212762.0089703836,194907.02695061656,100000.0,100000.0
2025-10-24,304991.8049059815,216698.000592166,199160.0329952303,116464.42620862792,216698.000592166,199160.0329952303,100000.0,100000.0
2025-10-27,315239.31806993193,223978.90315397255,201461.5910774665,116464.42620862792,223978.90315397255,201461.5910774665,100000.0,100000.0
2025-10-28,314595.6648784046,223521.584768904,196909.92862286887,116464.42620862792,223521.584768904,196909.92862286887,100000.0,100000.0
2025-10-29,313086.11975422775,222449.04640901723,192664.61015339213,114688.62545246186,222449.04640901723,192664.61015339213,100000.0,100000.0
2025-10-30,304231.51338860986,216157.8101705499,183662.7969834945,109016.74901118645,216157.8101705499,183662.7969834945,100000.0,100000.0
2025-10-31,309065.5660663219,219592.4255705943,188830.627777561,111143.94689515719,219592.4255705943,188830.627777561,100000.0,100000.0
2025-11-03,308921.23793080857,219489.87980414464,184865.6258781087,114330.53046378774,219489.87980414464,184865.6258781087,100000.0,100000.0
2025-11-04,299262.7718694062,212732.3915215451,177682.35851723535,110427.16594618231,212732.3915215451,177682.35851723535,100000.0,100000.0
2025-11-05,316039.09273867874,225383.14890735215,175858.30180963536,112860.59631542303,225383.14890735215,175858.30180963536,100000.0,100000.0
2025-11-06,303274.01576273644,216508.4256931197,171099.03530245044,104554.19235514438,216508.4256931197,171099.03530245044,100000.0,100000.0
2025-11-07,304315.0938997514,217581.4923069879,172373.83224688508,104457.86299380889,217581.4923069879,172373.83224688508,100000.0,100000.0
2025-11-10,307835.1799760851,220339.38544316994,175974.51823267672,105035.09518879115,220339.38544316994,175974.51823267672,100000.0,100000.0
2025-11-11,306915.91819439246,220313.39250510623,176373.75902549838,103833.41504310744,220313.39250510623,176373.75902549838,100000.0,100000.0
2025-11-12,310295.2064737256,223386.32216373392,175162.21032419705,104178.84698568325,223386.32216373392,175162.21032419705,100000.0,100000.0
2025-11-13,293914.02999856236,212114.25489711968,161243.99783621938,95228.60857219163,212114.25489711968,161243.99783621938,100000.0,100000.0
2025-11-14,293853.3937433635,211518.91637384667,162752.56071219305,95515.58427668056,211518.91637384667,162752.56071219305,100000.0,100000.0
2025-11-17,289152.74640033,208597.7541438723,159512.77113020766,96238.71184545403,208597.7541438723,159512.77113020766,100000.0,100000.0
2025-11-18,288189.2431892994,207434.49790397476,161261.61629835755,96238.71184545403,207434.49790397476,161261.61629835755,100000.0,100000.0
2025-11-19,286800.7720123023,207473.44156443543,165603.62803950094,96238.71184545403,207473.44156443543,165603.62803950094,100000.0,100000.0
2025-11-20,274053.20543844724,199343.52614233457,155638.91855187985,96238.71184545403,199343.52614233457,155638.91855187985,100000.0,100000.0
2025-11-21,279496.1834415184,202699.4619175465,156190.42301782142,96238.71184545403,202699.4619175465,156190.42301782142,100000.0,100000.0
2025-11-24,301887.66940375563,216821.2930615506,167359.06696112495,96238.71184545403,216821.2930615506,167359.06696112495,100000.0,100000.0
2025-11-25,303296.58269964985,217460.4243979072,165680.1068921949,96238.71184545403,217460.4243979072,165680.1068921949,100000.0,100000.0
2025-11-26,312999.5075771361,223531.57687287318,174376.33849543895,96238.71184545403,223531.57687287318,174376.33849543895,100000.0,100000.0
2025-11-28,316049.18113697524,225705.989781029,176057.45504086354,96238.71184545403,225705.989781029,176057.45504086354,100000.0,100000.0
2025-12-01,306519.8178657628,220496.8319443807,175173.56742548043,96238.71184545403,220496.8319443807,175173.56742548043,100000.0,100000.0
2025-12-02,305452.2556666983,220360.28670910146,174300.10917224654,96238.71184545403,220360.28670910146,174300.10917224654,100000.0,100000.0
2025-12-03,310929.40455762006,223718.810665407,179304.9437362181,96238.71184545403,223718.810665407,179304.9437362181,100000.0,100000.0
2025-12-04,316688.0201612229,226831.78732330882,183786.89804171288,96238.71184545403,226831.78732330882,183786.89804171288,100000.0,100000.0
2025-12-05,313500.8060108329,224186.19796334708,184188.0732005686,96238.71184545403,224186.19796334708,184188.0732005686,100000.0,100000.0
2025-12-08,313319.0226616396,223940.25391081572,183266.20214394975,96238.71184545403,223940.25391081572,183266.20214394975,100000.0,100000.0
2025-12-09,313306.4209703795,222910.79418561107,180835.37972594443,96238.71184545403,222910.79418561107,180835.37972594443,100000.0,100000.0
2025-12-10,309579.8392758472,222526.40746258572,180363.12997269112,96238.71184545403,222526.40746258572,180363.12997269112,100000.0,100000.0
2025-12-11,308561.2229275555,221100.85331961638,179479.13503283088,96238.71184545403,221100.85331961638,179479.13503283088,100000.0,100000.0
2025-12-12,304979.4158665207,218003.82648281916,178631.1074839736,96238.71184545403,218003.82648281916,178631.1074839736,100000.0,100000.0
2025-12-15,299898.2298635346,216086.67065804085,176174.82869102055,96238.71184545403,216086.67065804085,176174.82869102055,100000.0,100000.0
2025-12-16,304888.35451559967,220291.8117310961,181454.81542737206,96238.71184545403,220291.8117310961,181454.81542737206,100000.0,100000.0
2025-12-17,294849.2728639758,213429.48834389087,175297.7517035756,96238.71184545403,213429.48834389087,175297.7517035756,100000.0,100000.0
2025-12-18,298152.6811179336,217156.35537989662,178466.97425635584,96238.71184545403,217156.35537989662,178466.97425635584,100000.0,100000.0
2025-12-19,303885.9310165519,221915.58313114426,183878.07905260113,96238.71184545403,221915.58313114426,183878.07905260113,100000.0,100000.0
2025-12-22,305769.7669583374,223454.1338492647,184658.1109189548,96238.71184545403,223454.1338492647,184658.1109189548,100000.0,100000.0
2025-12-23,302752.8214609187,220929.17147179088,183582.93995504646,96238.71184545403,220929.17147179088,183582.93995504646,100000.0,100000.0
2025-12-24,306048.147617852,223027.55763459735,184407.81675469264,96238.71184545403,223027.55763459735,184407.81675469264,100000.0,100000.0
2025-12-26,305029.6918554939,220014.32229976924,183739.6029310168,96238.71184545403,220014.32229976924,183739.6029310168,100000.0,100000.0
2025-12-29,301716.8951930596,217983.3269341017,181181.6121391043,96238.71184545403,217983.3269341017,181181.6121391043,100000.0,100000.0
2025-12-30,300242.506263216,216882.5071416385,178692.4283876503,96238.71184545403,216882.5071416385,178692.4283876503,100000.0,100000.0
2025-12-31,297171.1401272734,215530.53071549142,175938.05965959447,96238.71184545403,215530.53071549142,175938.05965959447,100000.0,100000.0
2026-01-02,302607.22490637616,218569.1676285649,182668.24734938226,96238.71184545403,218569.1676285649,182668.24734938226,100000.0,100000.0
2026-01-05,311818.829419156,217282.6326591526,185243.60549877578,96238.71184545403,217282.6326591526,185243.60549877578,100000.0,100000.0
2026-01-06,314535.93010127044,222506.995646865,188532.36807186663,96238.71184545403,222506.995646865,188532.36807186663,100000.0,100000.0
2026-01-07,312349.01165041694,221364.73469066876,187336.41232025443,96238.71184545403,221364.73469066876,187336.41232025443,100000.0,100000.0
2026-01-08,311279.4359728193,220369.4683054282,184596.5526932086,96238.71184545403,220369.4683054282,184596.5526932086,100000.0,100000.0
2026-01-09,311190.14415677375,221146.42354310758,183989.73150306777,96238.71184545403,221146.42354310758,183989.73150306777,100000.0,100000.0
2026-01-12,313798.1012662648,223841.28416620247,185153.70680501004,96238.71184545403,223841.28416620247,185153.70680501004,100000.0,100000.0
2026-01-13,314355.21007641335,223721.92719151394,190085.78023324523,96238.71184545403,223721.92719151394,190085.78023324523,100000.0,100000.0
2026-01-14,310660.1251926222,222436.76225701737,186103.53023312526,96238.71184545403,222436.76225701737,186103.53023312526,100000.0,100000.0
2026-01-15,307245.99240388494,220045.57825400494,180566.99148685718,96238.71184545403,220045.57825400494,180566.99148685718,100000.0,100000.0
2026-01-16,303152.3547265506,217684.61817535575,174965.6862337723,96238.71184545403,217684.61817535575,174965.6862337723,100000.0,100000.0
2026-01-20,297735.1168364746,215265.61322205627,172502.00934062165,96238.71184545403,215265.61322205627,172502.00934062165,100000.0,100000.0
2026-01-21,301652.8323510948,222094.20141581498,171964.33107754678,96238.71184545403,222094.20141581498,171964.33107754678,100000.0,100000.0
2026-01-22,309917.14620272163,228612.54156789577,176642.0136121246,96238.71184545403,228612.54156789577,176642.0136121246,100000.0,100000.0
2026-01-23,308536.7919632929,228069.32470217807,175697.5059362694,96238.71184545403,228069.32470217807,175697.5059362694,100000.0,100000.0
2026-01-26,307213.49512616714,225824.62410775083,177082.65828749872,96238.71184545403,225824.62410775083,177082.65828749872,100000.0,100000.0
2026-01-27,306078.7250810719,227793.8152834294,172785.05392381546,96238.71184545403,227793.8152834294,172785.05392381546,100000.0,100000.0
2026-01-28,302924.0466884407,226901.82839731738,170927.65592862485,96238.71184545403,226901.82839731738,170927.65592862485,100000.0,100000.0
2026-01-29,302169.07052559627,225519.02386919607,169411.47783639233,96238.71184545403,225519.02386919607,169411.47783639233,100000.0,100000.0
2026-01-30,291816.9053533,220237.9039003019,160422.1184194031,96238.71184545403,220237.9039003019,160422.1184194031,100000.0,100000.0
2026-02-02,288339.96293486876,221670.24261245673,161153.52433608894,96238.71184545403,221670.24261245673,161153.52433608894,100000.0,100000.0
2026-02-03,286029.014924147,221619.1482393139,156849.6914571246,94843.94923099602,221619.1482393139,156849.6914571246,100000.0,100000.0
2026-02-04,271353.32390716154,210549.0132383827,148216.1794517378,90441.72453321228,210549.0132383827,148216.1794517378,100000.0,100000.0
2026-02-05,259430.8126844819,203593.6006051095,137642.93013208534,86212.43921659444,203593.6006051095,137642.93013208534,100000.0,100000.0
2026-02-06,272489.00154742476,214744.410425324,151730.3139724079,93022.13553559396,214744.410425324,151730.3139724079,100000.0,100000.0
2026-02-09,271325.0514255121,215061.82027324697,147642.52056410824,95978.18577090815,215061.82027324697,147642.52056410824,100000.0,100000.0
2026-02-10,269462.3944433521,216115.0756910319,140956.49737073542,95009.32808752463,216115.0756910319,140956.49737073542,100000.0,100000.0
2026-02-11,265774.92922444677,214397.0427755796,137418.8898531279,95013.77427072678,214397.0427755796,137418.8898531279,100000.0,100000.0
2026-02-12,254635.034177237,207150.10293649216,127662.03108847627,92523.88315603718,207150.10293649216,127662.03108847627,100000.0,100000.0
2026-02-13,259065.60442851146,209380.5544495249,131608.45832193835,94640.05286059617,209380.5544495249,131608.45832193835,100000.0,100000.0
2026-02-17,259433.95574411046,210828.57738137268,131673.15203244615,94189.51454251059,210828.57738137268,131673.15203244615,100000.0,100000.0
2026-02-18,259596.29531395575,210022.2950943274,131154.01076158517,93465.91743748783,210022.2950943274,131154.01076158517,100000.0,100000.0
2026-02-19,257312.9053731185,207181.77738440025,128654.2043585128,93500.93276199051,207181.77738440025,128654.2043585128,100000.0,100000.0
2026-02-20,254872.6444866143,204155.3803910335,124485.09504504857,95633.74877518546,204155.3803910335,124485.09504504857,100000.0,100000.0
2026-02-23,246257.55196950046,199560.6458696524,116379.18477880485,84286.5184848478,199560.6458696524,116379.18477880485,100000.0,100000.0
2026-02-24,253646.9403020631,202894.48878591548,118161.95465063995,87140.01671805965,202894.48878591548,118161.95465063995,100000.0,100000.0
2026-02-25,258692.02873276055,202929.6591747768,120881.48800272158,87845.86900079343,202929.6591747768,120881.48800272158,100000.0,100000.0
2026-02-26,260442.03110397732,202178.70620335158,125273.81448379888,90047.48192816634,202178.70620335158,125273.81448379888,100000.0,100000.0
2026-02-27,255206.4649673517,209518.1284840121,116857.11596393364,84258.51255799748,209518.1284840121,116857.11596393364,100000.0,100000.0
2026-03-02,261043.11986448886,207383.63280954256,124641.22848613755,87290.20533957638,207383.63280954256,124641.22848613755,100000.0,100000.0
2026-03-03,257833.32297716095,206487.49379874772,124345.03305874893,87408.19249696811,206487.49379874772,124345.03305874893,100000.0,100000.0
2026-03-04,267860.95048423595,208688.88029028336,127683.02328392841,90618.72802250207,208688.88029028336,127683.02328392841,100000.0,100000.0
2026-03-05,264531.1926204481,204200.413544209,128145.67305970436,88704.38379939459,204200.413544209,128145.67305970436,100000.0,100000.0
2026-03-06,260888.38116724836,204821.1866542371,125924.03862584267,89690.41640899559,204821.1866542371,125924.03862584267,100000.0,100000.0
2026-03-09,274395.1254913902,208278.02632379453,129588.60157601921,91957.61593618139,208278.02632379453,129588.60157601921,100000.0,100000.0
2026-03-10,274310.4824704934,211945.53369200038,127485.27706386012,91957.61593618139,211945.53369200038,127485.27706386012,100000.0,100000.0
2026-03-11,276851.8652643026,211770.9618204298,128309.06550111549,91957.61593618139,211770.9618204298,128309.06550111549,100000.0,100000.0
2026-03-12,269190.04926845303,209364.11331518437,125189.99126952201,91957.61593618139,209364.11331518437,125189.99126952201,100000.0,100000.0
2026-03-13,269473.5471774438,208260.54051850873,124573.12198046275,91957.61593618139,208260.54051850873,124573.12198046275,100000.0,100000.0
2026-03-16,272045.62563896086,207131.2666372247,125518.44293555543,91957.61593618139,207131.2666372247,125518.44293555543,100000.0,100000.0
2026-03-17,277774.68145049264,209928.73554799668,126315.09881701555,91957.61593618139,209928.73554799668,126315.09881701555,100000.0,100000.0
2026-03-18,271303.15135892126,204607.62978896985,125175.90218934372,91957.61593618139,204607.62978896985,125175.90218934372,100000.0,100000.0
2026-03-19,271965.07051916147,203803.11466401667,127047.57779797839,91957.61593618139,203803.11466401667,127047.57779797839,100000.0,100000.0
2026-03-20,263846.67111932725,197867.31694775552,125531.92857208959,91957.61593618139,197867.31694775552,125531.92857208959,100000.0,100000.0
2026-03-23,266759.1376362679,196494.2018109781,127920.05728170555,91957.61593618139,196494.2018109781,127920.05728170555,100000.0,100000.0
2026-03-24,260170.42761588006,193503.5465849998,125517.20649986777,91957.61593618139,193503.5465849998,125517.20649986777,100000.0,100000.0
2026-03-25,264275.1770825811,195202.4650248915,127258.51852739425,91957.61593618139,195202.4650248915,127258.51852739425,100000.0,100000.0
2026-03-26,259384.35532730573,199893.85347776467,125755.04307096441,91957.61593618139,199893.85347776467,125755.04307096441,100000.0,100000.0
2026-03-27,247529.5323402757,194880.92645881991,118612.21776710713,91957.61593618139,194880.92645881991,118612.21776710713,100000.0,100000.0
2026-03-30,243953.69298154907,192109.48112730857,117065.41341449521,91957.61593618139,192109.48112730857,117065.41341449521,100000.0,100000.0
2026-03-31,257123.02696571476,199458.7318658766,126735.76929373105,91957.61593618139,199458.7318658766,126735.76929373105,100000.0,100000.0
2026-04-01,258949.09258846144,208257.72378095696,125943.1916154781,91957.61593618139,208257.72378095696,125943.1916154781,100000.0,100000.0
2026-04-02,263813.0566208695,227187.81136923173,125327.87946153917,91957.61593618139,227187.81136923173,125327.87946153917,100000.0,100000.0
2026-04-06,268362.5631258817,225575.31474170642,128778.22056130858,91957.61593618139,225575.31474170642,128778.22056130858,100000.0,100000.0
2026-04-07,268063.57883322367,235282.46577955777,126223.59839240709,91957.61593618139,235282.46577955777,126223.59839240709,100000.0,100000.0
2026-04-08,277504.2890597847,246092.19523680618,127304.62837376448,91957.61593618139,246092.19523680618,127304.62837376448,100000.0,100000.0
2026-04-09,276699.30486032297,251233.24813028952,124629.6275340693,91957.61593618139,251233.24813028952,124629.6275340693,100000.0,100000.0
2026-04-10,274990.0702341669,251491.7589422484,121150.02031664876,91957.61593618139,251491.7589422484,121150.02031664876,100000.0,100000.0
2026-04-13,286021.5022567837,253809.55986352233,128598.58159463338,91957.61593618139,253809.55986352233,128598.58159463338,100000.0,100000.0
2026-04-14,293856.44691738515,252033.19790884247,137321.79106716232,91957.61593618139,252033.19790884247,137321.79106716232,100000.0,100000.0
2026-04-15,307804.032516023,257387.92573185067,141062.6495860109,91957.61593618139,257387.92573185067,141062.6495860109,100000.0,100000.0
2026-04-16,316314.6881023844,268807.29983382777,142112.2116600957,91957.61593618139,268807.29983382777,142112.2116600957,100000.0,100000.0
2026-04-17,323774.48116656556,270797.75562156556,142423.4065317156,91957.61593618139,270797.75562156556,142423.4065317156,100000.0,100000.0
2026-04-20,325537.70838512655,267284.6773185774,141936.45146283042,91957.61593618139,267284.6773185774,141936.45146283042,100000.0,100000.0
2026-04-21,320601.7702351048,271247.4111510466,140755.54170926515,91957.61593618139,271247.4111510466,140755.54170926515,100000.0,100000.0
2026-04-22,323429.6210713473,272784.8879421247,140494.80761581345,91957.61593618139,272784.8879421247,140494.80761581345,100000.0,100000.0
2026-04-23,316511.0019831177,269413.08055322943,139654.30576254593,91957.61593618139,269413.08055322943,139654.30576254593,100000.0,100000.0
2026-04-24,325708.4142545959,282365.3864013997,140734.59087579366,91957.61593618139,282365.3864013997,140734.59087579366,100000.0,100000.0
2026-04-27,325140.65092869755,279310.4784906778,139677.0756662791,91957.61593618139,279310.4784906778,139677.0756662791,100000.0,100000.0
2026-04-28,318742.8192748253,274316.54670550814,130310.34956585027,91957.61593618139,274316.54670550814,130310.34956585027,100000.0,100000.0
2026-04-29,304480.7551786863,274205.684583264,120564.80226361594,91957.61593618139,274205.684583264,120564.80226361594,100000.0,100000.0
2026-04-30,312633.25273692765,281342.8491921378,124254.05943219368,93129.20949868721,281342.8491921378,124254.05943219368,100000.0,100000.0
2026-05-01,314355.09363087267,281838.1895077813,123939.22187408188,93108.51336973206,281838.1895077813,123939.22187408188,100000.0,100000.0
2026-05-04,313223.8416547086,280721.5953045123,125587.91229329901,93147.51770898218,280721.5953045123,125587.91229329901,100000.0,100000.0
2026-05-05,312467.61010661756,281062.5315643084,126447.09301436908,92894.44726426728,281062.5315643084,126447.09301436908,100000.0,100000.0
2026-05-06,320637.6726125768,295179.4430214504,125214.71254901447,90484.34007771968,295179.4430214504,125214.71254901447,100000.0,100000.0
2026-05-07,317712.745718757,291941.68319005985,125783.27859197564,90896.31030898905,291941.68319005985,125783.27859197564,100000.0,100000.0
2026-05-08,326203.29333434015,304336.8016824309,130173.03992037522,91837.2386096221,304336.8016824309,130173.03992037522,100000.0,100000.0
2026-05-11,330037.7438449357,308000.5075904174,130014.75148817743,91614.73579070813,308000.5075904174,130014.75148817743,100000.0,100000.0
2026-05-12,325716.99806525884,304626.4548575644,130138.65355047933,93167.68370080319,304626.4548575644,130138.65355047933,100000.0,100000.0
2026-05-13,322569.06872716005,304813.8865257353,126249.74846951476,93543.79470629389,304813.8865257353,126249.74846951476,100000.0,100000.0
2026-05-14,325890.137001873,303269.5258927411,129792.45146549765,93657.01705072938,303269.5258927411,129792.45146549765,100000.0,100000.0
2026-05-15,320403.8225280946,298630.20929205505,130875.05383716515,92436.08526129935,298630.20929205505,130875.05383716515,100000.0,100000.0
2026-05-18,324270.2369560567,296450.3657698864,128407.68685188422,102620.65404135906,296450.3657698864,128407.68685188422,100000.0,100000.0
2026-05-19,319683.7084288283,295157.1368835293,127884.00194867,101930.07268975362,295157.1368835293,127884.00194867,100000.0,100000.0
2026-05-20,328052.2369244796,302374.8158554353,135830.9758288654,99204.66800875691,302374.8158554353,135830.9758288654,100000.0,100000.0
2026-05-21,328393.2532685369,303804.149531103,140058.38172575657,99204.66800875691,303804.149531103,140058.38172575657,100000.0,100000.0
2026-05-22,329908.8803669653,306017.98567976174,139621.16833983507,99204.66800875691,306017.98567976174,139621.16833983507,100000.0,100000.0
2026-05-26,336490.6227714802,311686.4413829644,138559.77291664018,99204.66800875691,311686.4413829644,138559.77291664018,100000.0,100000.0
2026-05-27,338384.43073077436,313624.7460363483,140096.81629955966,99204.66800875691,313624.7460363483,140096.81629955966,100000.0,100000.0
2026-05-28,346120.6927381137,314841.8995675934,140228.31322028162,99204.66800875691,314841.8995675934,140228.31322028162,100000.0,100000.0
2026-05-29,356635.38412121066,315534.5474024933,138884.27489881398,99204.66800875691,315534.5474024933,138884.27489881398,100000.0,100000.0
2026-06-01,361960.5590327675,322237.0657083276,139203.08758646648,99204.66800875691,322237.0657083276,139203.08758646648,100000.0,100000.0
2026-06-02,360212.14997615624,323511.56353163277,135096.79932059458,99204.66800875691,323511.56353163277,135096.79932059458,100000.0,100000.0
2026-06-03,350556.5887099501,320200.9636594979,134394.88580107343,99204.66800875691,320200.9636594979,134394.88580107343,100000.0,100000.0
2026-06-04,355586.42497626174,323571.3715364807,140524.8021073029,99204.66800875691,323571.3715364807,140524.8021073029,100000.0,100000.0
2026-06-05,341644.13874931075,311537.7196211019,140633.88890883225,99204.66800875691,311537.7196211019,140633.88890883225,100000.0,100000.0
2026-06-08,350310.6802358506,318906.0817850443,144844.75092001332,99204.66800875691,318906.0817850443,144844.75092001332,100000.0,100000.0
2026-06-09,351730.58580585377,320892.16846794606,143804.17302700394,99204.66800875691,320892.16846794606,143804.17302700394,100000.0,100000.0
2026-06-10,347237.92485857575,315664.245989337,136818.26392976538,99204.66800875691,315664.245989337,136818.26392976538,100000.0,100000.0
2026-06-11,360136.9651438063,327399.3458895481,143285.46656631498,99204.66800875691,327399.3458895481,143285.46656631498,100000.0,100000.0
2026-06-12,361445.5795770917,328852.55020477413,146184.40059183605,99204.66800875691,328852.55020477413,146184.40059183605,100000.0,100000.0
2026-06-15,374569.84659572295,340162.793634314,147513.5278126033,99204.66800875691,340162.793634314,147513.5278126033,100000.0,100000.0
2026-06-16,372924.92243428424,337063.5075619844,148785.7731630823,99204.66800875691,337063.5075619844,148785.7731630823,100000.0,100000.0
2026-06-17,371036.78816726827,337724.36086412764,144575.14505128455,99204.66800875691,337724.36086412764,144575.14505128455,100000.0,100000.0
2026-06-18,381977.9743930083,347818.80495501,145862.06554914924,99204.66800875691,347818.80495501,145862.06554914924,100000.0,100000.0
2026-06-22,380885.81530204695,349224.7033459446,146124.90796770164,99204.66800875691,349224.7033459446,146124.90796770164,100000.0,100000.0
2026-06-23,381432.1736989213,349149.43178133096,150622.1984700659,99204.66800875691,349149.43178133096,150622.1984700659,100000.0,100000.0
2026-06-24,378230.92449948937,346005.5719920109,149773.95482654267,99204.66800875691,346005.5719920109,149773.95482654267,100000.0,100000.0
2026-06-25,375037.72472022165,343251.01316088275,146604.23921020253,99204.66800875691,343251.01316088275,146604.23921020253,100000.0,100000.0
2026-06-26,385069.09538642043,351238.79983735253,154844.72754128076,99204.66800875691,351238.79983735253,154844.72754128076,100000.0,100000.0
2026-06-29,394116.84803529846,358447.70007620996,156933.3742908949,99204.66800875691,358447.70007620996,156933.3742908949,100000.0,100000.0
2026-06-30,396514.6924319547,359844.1431037108,161043.4285680948,99204.66800875691,359844.1431037108,161043.4285680948,100000.0,100000.0
2026-07-01,407931.0174668612,368739.05146422505,175050.05709714242,99204.66800875691,368739.05146422505,175050.05709714242,100000.0,100000.0
2026-07-02,409940.6097274413,370109.42475893884,176886.01891888378,99204.66800875691,370109.42475893884,176886.01891888378,100000.0,100000.0
2026-07-06,421980.3329225506,378432.2447847121,182143.856411233,99204.66800875691,378432.2447847121,182143.856411233,100000.0,100000.0
2026-07-07,414854.3409808811,373151.39246688364,184996.09561166877,99204.66800875691,373151.39246688364,184996.09561166877,100000.0,100000.0
2026-07-08,410281.0327026199,369037.8128712633,185256.65072624982,99204.66800875691,369037.8128712633,185256.65072624982,100000.0,100000.0
2026-07-09,417477.1154054674,375510.51428864617,192882.2684556361,99204.66800875691,375510.51428864617,192882.2684556361,100000.0,100000.0
2026-07-10,413778.9286009023,372184.0851799059,189779.81896590118,99204.66800875691,372184.0851799059,189779.81896590118,100000.0,100000.0
2026-07-13,409294.4622670532,368150.416753079,192784.02070563723,99204.66800875691,368150.416753079,192784.02070563723,100000.0,100000.0
2026-07-14,414881.35123272764,373175.68753166136,195886.409544051,99204.66800875691,373175.68753166136,195886.409544051,100000.0,100000.0
2026-07-15,412559.9704767825,371087.6619864094,197302.8448569647,99204.66800875691,371087.6619864094,197302.8448569647,100000.0,100000.0
2026-07-16,398349.4042911486,358305.6032344763,191597.24441351005,99204.66800875691,358305.6032344763,191597.24441351005,100000.0,100000.0
2026-07-17,397527.76340520784,357566.5572358938,189867.8690011369,99204.66800875691,357566.5572358938,189867.8690011369,100000.0,100000.0
2026-07-20,396222.72258668166,356392.7047518924,189445.46584791967,99204.66800875691,356392.7047518924,189445.46584791967,100000.0,100000.0
2026-07-21,406295.6660547758,365453.0724763144,198783.70599998924,99204.66800875691,365453.0724763144,198783.70599998924,100000.0,100000.0
2026-07-22,397227.96400301845,357296.89496329176,192328.50788298025,99204.66800875691,357296.89496329176,192328.50788298025,100000.0,100000.0
2026-07-23,390861.7537802634,351570.6436632784,190152.62172429886,99204.66800875691,351570.6436632784,190152.62172429886,100000.0,100000.0
2026-07-24,379370.8352129952,341234.84181542613,184577.89808882537,99204.66800875691,341234.84181542613,184577.89808882537,100000.0,100000.0
